cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	expected_observations	observation_coverage	n_prompts	expected_prompts	prompt_coverage	f_point	f_lo	f_hi
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	352	1000	0.352	352	1000	0.352	0.3043510391274126	0.22471737356750499	0.3910822792124581
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	spearman	492	1000	0.492	492	1000	0.492	0.6820647974442353	0.6264476285388532	0.7346693383478498
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	pearson_r	492	1000	0.492	492	1000	0.492	0.6747336183121931	0.6204845072872905	0.7271176229865755
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	pearson_r2	492	1000	0.492	492	1000	0.492	0.45526545568066434	0.38500102443235484	0.5287000376602401
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	spearman	330	1000	0.33	330	1000	0.33	0.5011020219736553	0.40270465864304567	0.5845987230826208
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	pearson_r	330	1000	0.33	330	1000	0.33	0.5065704977390484	0.4138663742672818	0.5924033526350876
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	pearson_r2	330	1000	0.33	330	1000	0.33	0.2566136691795872	0.17128542813280806	0.3509417326815478
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	442	1000	0.442	442	1000	0.442	0.5397672873629397	0.46753912290729904	0.6104523297137678
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r	442	1000	0.442	442	1000	0.442	0.5569221233554263	0.46906598516004055	0.6367717098031405
paper	open_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	442	1000	0.442	442	1000	0.442	0.3101622514827167	0.22002291641534655	0.4054782170802149
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred	spearman	678	1000	0.678	678	1000	0.678	0.9433828651921575	0.9344756230296195	0.9506382432455005
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred	pearson_r	678	1000	0.678	678	1000	0.678	0.9362544218125544	0.9274257012817965	0.944568978916753
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	678	1000	0.678	678	1000	0.678	0.8765723423635605	0.8601184316298587	0.8922105563545721
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	343	1000	0.343	343	1000	0.343	0.6148681113632688	0.536834229740009	0.6830116805519173
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r	343	1000	0.343	343	1000	0.343	0.6024067343927774	0.5269345553629095	0.6667197745058323
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	343	1000	0.343	343	1000	0.343	0.3628938736417702	0.27766002799027534	0.44451526895780413
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred	spearman	472	1000	0.472	472	1000	0.472	0.7394903407542632	0.6908510884092585	0.7853828130381035
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred	pearson_r	472	1000	0.472	472	1000	0.472	0.7351588326356808	0.6890095749437916	0.7822120090598984
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred	pearson_r2	472	1000	0.472	472	1000	0.472	0.540458509202257	0.47473419638301917	0.6118556386727443
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred	spearman	319	1000	0.319	319	1000	0.319	0.5758035295849682	0.4890405152352103	0.6480494969148802
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred	pearson_r	319	1000	0.319	319	1000	0.319	0.5758860987290927	0.4908567960251401	0.6484946832009527
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred	pearson_r2	319	1000	0.319	319	1000	0.319	0.33164479870941427	0.24094039634241776	0.42054535581207986
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	428	1000	0.428	428	1000	0.428	0.5841076343604304	0.5161106689334497	0.647449501193569
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r	428	1000	0.428	428	1000	0.428	0.5996664336382528	0.5331094083667779	0.6612020642655629
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	428	1000	0.428	428	1000	0.428	0.35959983163242104	0.2842056437384416	0.4371881697978819
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	300	1000	0.3	300	1000	0.3	0.5786569732203325	0.49307165523561103	0.6516892102446445
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r	300	1000	0.3	300	1000	0.3	0.5700039069805823	0.48980125969808624	0.6453614664148252
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	300	1000	0.3	300	1000	0.3	0.3249044539731284	0.2399052742825412	0.41649142999439565
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gpt-4o	F_pred	spearman	361	1000	0.361	361	1000	0.361	0.6533642684905828	0.5749264224624775	0.7193804030688772
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gpt-4o	F_pred	pearson_r	361	1000	0.361	361	1000	0.361	0.6479550948847934	0.5722306868142566	0.7123848294079309
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gpt-4o	F_pred	pearson_r2	361	1000	0.361	361	1000	0.361	0.4198458049871616	0.32744796506222	0.5074921480571325
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_pred	spearman	226	1000	0.226	226	1000	0.226	0.5278167192961938	0.41525217875452014	0.6244426445313839
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_pred	pearson_r	226	1000	0.226	226	1000	0.226	0.5353713859707593	0.4329867089737305	0.6290905180721367
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_pred	pearson_r2	226	1000	0.226	226	1000	0.226	0.28662252091625173	0.18747749511844852	0.3957548912272477
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	363	1000	0.363	363	1000	0.363	0.5139611769446023	0.423702925263549	0.5839945950219335
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r	363	1000	0.363	363	1000	0.363	0.5517426209368674	0.46876546899995036	0.6216151762828798
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	363	1000	0.363	363	1000	0.363	0.3044199197582838	0.2197410793286086	0.38640545347896954
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_pred	spearman	213	1000	0.213	213	1000	0.213	0.46451801977443924	0.3445928742459083	0.5725288899101802
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_pred	pearson_r	213	1000	0.213	213	1000	0.213	0.4508669925903335	0.3373619930305848	0.5531977867246536
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_pred	pearson_r2	213	1000	0.213	213	1000	0.213	0.20328104500745187	0.11381312516066396	0.30602780012039504
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_pred	spearman	134	1000	0.134	134	1000	0.134	0.4190850259978304	0.24970165042777953	0.5682161381976485
paper	hosted_hosted	anli_r2	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_pred	pearson_r	134	1000	0.134	134	1000	0.134	0.4305978702256503	0.29038578213372945	0.5582179916085924
